day,hour,minute,temperature_C,power_W,pmv,ai_setpoint_C
211,8,53,25.5,3260393.91,0.75,25.5
211,8,62,25.5,3294285.93,0.75,25.5
211,9,12,25.5,3337303.48,0.75,26.0
211,9,22,25.97,3232313.6,0.98,26.0
211,9,32,26.0,3351043.29,1.0,26.0
211,9,42,26.0,3396520.51,1.0,26.0
211,9,53,26.0,3437768.65,1.0,26.0
211,9,62,26.0,3477476.06,1.0,26.0
211,10,12,26.0,3524965.58,1.0,25.5
211,10,23,25.51,3707864.79,0.75,25.5
211,10,32,25.5,3698455.08,0.75,25.5
211,10,42,25.5,3733979.62,0.75,25.5
211,10,53,25.5,3769844.33,0.75,25.5
211,10,62,25.5,3807407.96,0.75,25.5
211,11,12,25.5,3676919.22,0.75,26.0
211,11,23,25.98,3544719.46,0.99,26.0
211,11,33,26.0,3650649.08,1.0,26.0
211,11,43,26.0,3682610.31,1.0,26.0
211,11,55,26.0,3714153.33,1.0,26.0
211,11,65,26.0,3745514.63,1.0,26.0
211,12,10,26.0,3893927.59,1.0,25.5
211,12,25,25.54,4025236.27,0.77,25.5
211,12,30,25.5,3976486.35,0.75,25.5
211,12,40,25.5,3966875.33,0.75,25.5
211,12,55,25.5,3958366.41,0.75,25.5
211,12,65,25.5,3951268.16,0.75,25.5
211,13,15,25.5,3946815.77,0.75,26.0
211,13,25,25.96,3791668.85,0.98,26.0
211,13,30,26.0,3848883.86,1.0,26.0
211,13,40,26.0,3842916.61,1.0,26.0
211,13,50,26.0,3832143.36,1.0,26.0
211,13,60,26.0,3820456.58,1.0,26.0
211,14,10,26.0,3829883.56,1.0,25.5
211,14,25,25.54,3966379.69,0.77,25.5
211,14,30,25.5,3932870.49,0.75,25.5
211,14,40,25.5,3929513.02,0.75,25.5
211,14,50,25.5,3927190.25,0.75,25.5
211,14,65,25.5,3922137.47,0.75,25.5
211,15,15,25.5,3916764.91,0.75,26.0
211,15,23,25.98,3769947.47,0.99,26.0
211,15,33,26.0,3837936.25,1.0,26.0
211,15,43,26.0,3849431.68,1.0,26.0
211,15,53,26.0,3859957.8,1.0,26.0
211,15,63,26.0,3870491.3,1.0,26.0
211,16,13,26.0,3422059.65,1.0,25.5
211,16,23,25.51,3496247.42,0.75,25.5
211,16,33,25.5,3399389.11,0.75,25.5
211,16,43,25.5,3353635.82,0.75,25.5
211,16,53,25.5,3318356.17,0.75,25.5
211,16,63,25.5,3287377.46,0.75,25.5
211,17,13,25.5,3110593.11,0.75,26.0
211,17,23,25.97,2916081.68,0.99,26.0
211,17,33,26.0,2950654.17,1.0,26.0
211,17,43,26.0,2918774.6,1.0,26.0
211,17,53,26.0,2888249.12,1.0,26.0
211,17,63,26.0,2859160.75,1.0,26.0
211,18,13,26.0,2813179.04,1.0,25.5
211,18,23,25.52,2900745.18,0.76,25.5
211,18,33,25.5,2792622.98,0.75,25.5
211,18,43,25.5,2745642.47,0.75,25.5
211,18,53,25.5,2697224.37,0.75,25.5
211,18,63,25.5,2648188.31,0.75,25.5
211,19,13,25.5,2569994.7,0.75,28.0
211,19,23,25.99,2381877.89,1.0,28.0
211,19,33,26.35,2354780.43,1.17,28.0
211,19,45,26.47,2329242.85,1.24,28.0
211,19,55,26.51,2315038.34,1.26,28.0
211,19,65,26.53,2302918.35,1.26,28.0
211,20,15,26.53,2288895.43,1.26,28.0
211,20,25,26.52,2275207.72,1.26,28.0
211,20,35,26.5,2261637.26,1.25,28.0
211,20,45,26.49,2248222.2,1.25,28.0
211,20,55,26.47,2234771.33,1.24,28.0
211,20,65,26.46,2220953.74,1.23,28.0
211,21,13,26.23,0.0,1.11,28.0
211,21,25,26.03,0.0,1.02,28.0
211,21,30,25.95,0.0,0.97,28.0
211,21,40,25.92,0.0,0.96,28.0
211,21,50,25.9,0.0,0.95,28.0
211,21,60,25.88,0.0,0.94,28.0
211,22,10,25.85,0.0,0.93,28.0
211,22,20,25.82,0.0,0.91,28.0
211,22,30,25.8,0.0,0.9,28.0
211,22,40,25.77,0.0,0.88,28.0
211,22,50,25.74,0.0,0.87,28.0
211,22,60,25.71,0.0,0.85,28.0
211,23,10,25.67,0.0,0.84,28.0
211,23,20,25.65,0.0,0.82,28.0
211,23,30,25.63,0.0,0.81,28.0
211,23,40,25.61,0.0,0.81,28.0
211,23,50,25.6,0.0,0.8,28.0
211,23,60,25.58,0.0,0.79,28.0
212,0,10,25.55,0.0,0.77,28.0
212,0,25,25.52,0.0,0.76,28.0
212,0,35,25.48,0.0,0.74,28.0
212,0,45,25.43,0.0,0.72,28.0
212,0,55,25.39,0.0,0.69,28.0
212,0,65,25.34,0.0,0.67,28.0
212,1,10,25.31,0.0,0.66,28.0
212,1,20,25.31,0.0,0.66,28.0
212,1,30,25.32,0.0,0.66,28.0
212,1,40,25.33,0.0,0.66,28.0
212,1,50,25.34,0.0,0.67,28.0
212,1,60,25.36,0.0,0.68,28.0
212,2,10,25.37,0.0,0.68,28.0
212,2,20,25.37,0.0,0.68,28.0
212,2,30,25.36,0.0,0.68,28.0
212,2,40,25.36,0.0,0.68,28.0
212,2,50,25.35,0.0,0.68,28.0
212,2,60,25.35,0.0,0.67,28.0
212,3,10,25.33,0.0,0.67,28.0
212,3,20,25.32,0.0,0.66,28.0
212,3,30,25.31,0.0,0.65,28.0
212,3,40,25.29,0.0,0.64,28.0
212,3,50,25.27,0.0,0.64,28.0
212,3,60,25.25,0.0,0.63,28.0
212,4,10,25.24,0.0,0.62,28.0
212,4,20,25.21,0.0,0.61,28.0
212,4,30,25.18,0.0,0.59,28.0
212,4,40,25.15,0.0,0.58,28.0
212,4,50,25.12,0.0,0.56,28.0
212,4,60,25.08,0.0,0.54,28.0
212,5,13,25.49,2378550.27,0.75,28.0
212,5,20,25.86,2187662.78,0.93,28.0
212,5,30,25.94,2153548.1,0.97,28.0
212,5,40,26.04,2123936.46,1.02,28.0
212,5,55,26.09,2123349.26,1.05,28.0
212,5,65,26.13,2131351.46,1.06,28.0
212,6,13,26.01,2137410.1,1.01,28.0
212,6,23,25.98,2180524.35,0.99,28.0
212,6,33,26.0,2220891.3,1.0,28.0
212,6,43,26.04,2264063.54,1.02,28.0
212,6,53,26.09,2304073.65,1.05,28.0
212,6,63,26.14,2344590.06,1.07,28.0
212,7,13,26.57,2781392.16,1.29,25.5
212,7,23,25.52,3374034.19,0.76,25.5
212,7,33,25.5,3240283.13,0.75,25.5
212,7,43,25.5,3285923.94,0.75,25.5
212,7,52,25.5,3328411.49,0.75,25.5
212,7,62,25.5,3367771.19,0.75,25.5
212,8,12,25.5,3436079.89,0.75,26.0
212,8,22,25.97,3346510.34,0.99,26.0
212,8,32,26.0,3489644.19,1.0,26.0
212,8,42,26.0,3553859.57,1.0,26.0
212,8,52,26.0,3614828.67,1.0,26.0
212,8,62,26.0,3675745.34,1.0,26.0
212,9,12,26.0,3720875.0,1.0,25.5
212,9,22,25.51,3903218.8,0.75,25.5
212,9,32,25.5,3899394.78,0.75,25.5
212,9,42,25.5,3934103.39,0.75,25.5
212,9,53,25.5,3969676.05,0.75,25.5
212,9,62,25.5,4004818.33,0.75,25.5
212,10,13,25.5,4024171.95,0.75,26.0
212,10,23,25.98,3876816.69,0.99,26.0
212,10,33,26.0,3964930.62,1.0,26.0
212,10,43,26.0,3984381.74,1.0,26.0
212,10,53,26.0,4000338.16,1.0,26.0
212,10,65,26.0,4018209.04,1.0,26.0
212,11,15,26.0,3883675.56,1.0,25.5
212,11,25,25.54,4051887.88,0.77,25.5
212,11,33,25.5,4034856.87,0.75,25.5
212,11,43,25.5,4059796.96,0.75,25.5
212,11,55,25.5,4091027.2,0.75,25.5
212,11,65,25.5,4124955.97,0.75,25.5
212,12,15,25.5,4347936.0,0.75,26.0
212,12,25,25.96,4250720.34,0.98,26.0
212,12,30,26.0,4376852.42,1.0,26.0
212,12,40,26.0,4444475.13,1.0,26.0
212,12,50,26.0,4510957.89,1.0,26.0
212,12,65,26.0,4584252.33,1.0,26.0
212,13,15,26.0,4591807.16,1.0,25.5
212,13,25,25.54,4751647.57,0.77,25.5
212,13,33,25.5,4694933.61,0.75,25.5
212,13,43,25.5,4673376.56,0.75,25.5
212,13,53,25.5,4652701.78,0.75,25.5
212,13,65,25.5,4631847.77,0.75,25.5
212,14,13,25.5,4570603.72,0.75,26.0
212,14,23,25.98,4335886.6,0.99,26.0
212,14,33,26.0,4352653.1,1.0,26.0
212,14,43,26.0,4297394.98,1.0,26.0
212,14,53,26.0,4236458.13,1.0,26.0
212,14,62,26.0,4170093.83,1.0,26.0
212,15,12,26.0,4188882.19,1.0,25.5
212,15,23,25.51,4374412.07,0.75,25.5
212,15,33,25.5,4336088.7,0.75,25.5
212,15,43,25.5,4349810.09,0.75,25.5
212,15,53,25.5,4368263.6,0.75,25.5
212,15,63,25.5,4388183.18,0.75,25.5
212,16,13,25.5,3821662.68,0.75,26.0
212,16,23,25.98,3518618.34,0.99,26.0
212,16,33,26.0,3508395.95,1.0,26.0
212,16,43,26.0,3432348.84,1.0,26.0
212,16,53,26.0,3358911.61,1.0,26.0
212,16,63,26.0,3288245.49,1.0,26.0
212,17,13,26.0,3108711.22,1.0,25.5
212,17,23,25.52,3210988.39,0.76,25.5
212,17,33,25.5,3113994.93,0.75,25.5
212,17,43,25.5,3071359.9,0.75,25.5
212,17,53,25.5,3032705.33,0.75,25.5
212,17,63,25.5,2995628.93,0.75,25.5
212,18,13,25.5,2943525.7,0.75,26.0
212,18,23,25.94,2738366.2,0.97,26.0
212,18,33,26.0,2769725.44,1.0,26.0
212,18,43,26.0,2735222.36,1.0,26.0
212,18,53,26.0,2701477.56,1.0,26.0
212,18,63,26.0,2669373.9,1.0,26.0
212,19,13,26.0,2608944.44,1.0,28.0
212,19,25,26.31,2471923.65,1.16,28.0
212,19,35,26.48,2445946.25,1.24,28.0
212,19,45,26.56,2419934.18,1.28,28.0
212,19,55,26.59,2401738.94,1.29,28.0
212,19,65,26.6,2384393.59,1.3,28.0
212,20,15,26.6,2362353.32,1.3,28.0
212,20,25,26.59,2341030.26,1.29,28.0
212,20,35,26.57,2320337.43,1.29,28.0
212,20,45,26.56,2300250.11,1.28,28.0
212,20,55,26.54,2280525.19,1.27,28.0
212,20,65,26.52,2260780.06,1.26,28.0
212,21,13,26.31,0.0,1.15,28.0
212,21,25,26.11,0.0,1.05,28.0
212,21,30,26.02,0.0,1.01,28.0
212,21,40,25.98,0.0,0.99,28.0
212,21,50,25.96,0.0,0.98,28.0
212,21,60,25.94,0.0,0.97,28.0
212,22,10,25.91,0.0,0.96,28.0
212,22,20,25.89,0.0,0.94,28.0
212,22,30,25.87,0.0,0.93,28.0
212,22,40,25.85,0.0,0.93,28.0
212,22,50,25.83,0.0,0.92,28.0
212,22,60,25.82,0.0,0.91,28.0
212,23,10,25.78,0.0,0.89,28.0
212,23,20,25.76,0.0,0.88,28.0
212,23,30,25.73,0.0,0.87,28.0
212,23,40,25.71,0.0,0.86,28.0
212,23,50,25.69,0.0,0.84,28.0
212,23,60,25.67,0.0,0.83,28.0
